ProtID,experiment,nuclear_speckle,p-body,pml-body,post_synaptic_density,stress_granule,chromosome,nucleolus,nuclear_pore_complex,cajal_body,rna_granule,cell_junction,transcriptional
Sequence_18,randomly generated,3.266313e-08,1.7694414e-05,6.294427e-10,0.6456367,2.1296964e-11,1.06361554e-07,3.2196927e-05,0.0006264383,0.072289154,1.6408114e-27,0.28139773,3.4796022e-10
Sequence_19,randomly generated,2.5114703e-05,5.161068e-07,0.0005321891,4.013823e-11,7.4028124e-11,2.3975808e-05,2.5982249e-15,0.27880415,1.5081305e-07,3.0715554e-28,0.7206006,1.3284333e-05
Sequence_2,randomly generated,1.0619244e-10,0.89180124,1.7215419e-09,9.448387e-12,0.0033475447,0.098595954,0.0040768064,0.0021777782,6.9498554e-07,2.5164588e-14,1.3577718e-09,1.8358069e-10
Sequence_20,randomly generated,9.367968e-08,0.9751576,9.1159876e-07,1.8787664e-06,0.003058981,0.00038547293,7.353345e-14,0.007679162,5.8418767e-08,1.5781893000000001e-21,0.0136358235,7.993619e-05
Sequence_21,randomly generated,1.2666763e-05,0.0044034217,0.02759267,5.4031785e-25,0.0017029588,0.87147504,0.09128228,5.85168e-08,4.770678e-07,2.5407045e-15,1.7599436e-13,0.0035305095
Sequence_22,randomly generated,1.3785824e-10,1.4459445e-09,0.00016448628,2.0342439e-10,1.5231446e-11,0.29890165,2.0336167e-06,0.5416847,7.079063e-09,7.173463000000001e-27,0.15924712,3.5233494e-10
Sequence_23,randomly generated,0.00011447283,0.0015519651,1.0828548e-08,7.615679e-06,0.007466255,0.9892704,2.9854278e-05,0.001544733,1.4564294e-05,9.009498e-09,8.194225e-11,6.588061e-08
Sequence_24,randomly generated,1.6217134e-09,0.26680967,0.000106443375,4.3962498e-07,6.7818855e-11,1.610261e-05,0.7327694,0.00029354813,3.994629e-06,4.679621e-25,2.6077666e-07,3.5851184e-09
Sequence_25,randomly generated,1.4207723e-07,0.052124526,2.2836443e-06,4.713397e-09,0.000103292354,0.0007122235,4.4187126e-10,0.8084862,0.00093850447,7.678475000000001e-17,0.13762589,6.862886e-06
Sequence_26,randomly generated,8.733782e-22,3.2688183e-09,2.006536e-10,0.6367252,0.007991749,3.5976023e-05,7.632121e-19,0.0038886236,1.7729416e-14,0.0,0.3513585,2.0900107e-08
Sequence_27,randomly generated,1.2337647e-13,4.211372e-05,5.0919944e-08,0.40196356,0.4902726,5.0037806e-13,1.1719771e-20,0.00092731975,1.0355737e-11,1.985394e-30,0.10679327,1.0859308e-06
Sequence_28,randomly generated,5.2594303e-05,1.7027425e-05,2.0778534e-05,6.9216594e-13,0.029842364,0.4511573,2.1141634e-06,0.5189068,8.6638687e-07,1.3580392e-19,1.6449736000000002e-16,2.7756974e-07
Sequence_29,randomly generated,2.3188613e-14,0.22223444,1.3020407e-08,6.3002653e-07,0.0022640459,3.546419e-07,2.686448e-07,2.1291853e-05,1.2537755e-12,1.5781294000000001e-21,0.77547896,2.0049986e-09
Sequence_3,randomly generated,1.3434187e-07,0.86997235,6.9162036e-07,1.4898039e-07,0.039019454,1.7615272e-06,1.1030342e-18,0.09098537,2.5459673e-12,2.2945833e-26,1.9965913e-05,1.1417877e-07
Sequence_30,randomly generated,4.023115e-12,0.0036069495,1.9936353e-08,7.949768000000001e-18,0.018671682,0.9775647,8.1323255e-05,7.51825e-05,3.193394e-08,1.1378713e-15,3.7503277e-08,1.2885477e-09
Sequence_31,randomly generated,5.8670782e-08,0.48999488,7.40991e-10,1.6974932e-11,0.50552005,5.4351233e-07,2.4077318e-12,2.137886e-07,5.407409e-10,1.2186131e-17,0.004480533,3.7400648e-06
Sequence_32,randomly generated,3.511592e-07,0.0012240089,2.7697556e-07,4.842677e-05,2.0542828e-08,0.0010863465,5.659043e-05,0.000107413085,0.99747217,7.7645856e-17,3.988519e-06,4.456727e-07
Sequence_33,randomly generated,1.6970543e-11,0.00013030408,0.0064578354,1.668829e-12,8.6222546e-10,0.03138882,3.374628e-06,0.9440502,0.00029345433,2.278655e-22,0.017675912,3.5016093e-08
Sequence_34,randomly generated,6.636381e-07,0.016333854,2.189861e-07,5.4959858e-14,2.1607239e-05,0.4401494,0.5413165,0.0009252871,0.0012522272,1.9534746e-10,4.3460287e-12,2.1006592e-07
Sequence_35,randomly generated,2.405309e-10,0.0018112852,4.8831666e-08,0.5166514,1.6586137e-05,1.7133648e-12,0.00010051136,9.945042e-05,0.41061568,2.5054252e-23,0.07070498,7.1209677e-10
Sequence_36,randomly generated,5.361554e-05,0.43608573,3.88228e-09,1.4588414e-06,0.56213844,0.0016950492,9.344575e-07,1.553205e-05,5.9986843e-07,1.7256771e-10,6.809397e-11,8.6893615e-06
Sequence_37,randomly generated,2.264692e-05,0.82991296,6.4631415e-05,0.00017484599,4.088499e-08,3.7602247e-05,0.004653487,0.09037019,0.0005500402,2.1799685e-18,0.07421344,1.5050455e-07
Sequence_38,randomly generated,1.2577582e-09,0.00010310736,8.6027825e-12,0.7537106,0.026039993,9.7538795e-09,3.555733e-13,0.22014624,1.1898345e-08,6.468857e-28,4.054167e-12,1.1327562e-09
Sequence_39,randomly generated,6.7455874e-11,1.4329911e-09,0.35440546,0.0050635613,2.1780536e-11,0.00041712547,0.639867,0.00024646704,3.589596e-07,7.865567000000001e-23,1.1657737e-09,9.653463e-09
Sequence_4,randomly generated,1.656333e-05,0.018985167,3.658754e-08,7.2069524e-11,0.37435943,0.6066242,3.4901948e-08,1.4616815e-05,5.4399014e-09,3.9323173e-14,1.3635724e-15,5.349112e-09
Sequence_40,randomly generated,8.318261e-10,0.020513467,4.7389197e-08,1.676848e-07,7.102174e-06,0.43157467,5.829349e-08,0.5476649,1.1765057e-07,4.62171e-21,0.00023952602,5.4796295e-10
Sequence_41,randomly generated,1.4545697e-09,0.11576366,6.4395755e-10,7.078698e-06,2.0586891e-05,0.0010258029,0.88021135,0.0026654769,0.00011062092,6.3892013e-15,0.00019548266,6.50107e-10
Sequence_42,randomly generated,1.476618e-11,0.00028598966,0.9931846,2.6406297e-10,4.6393285e-07,0.0003179252,0.0011735231,0.000889839,1.5871045e-05,4.5326383e-18,0.004130961,7.7553983e-07
Sequence_43,randomly generated,7.4307235e-07,0.0014548512,3.0430876e-09,6.7722702e-15,0.0002304193,0.6096097,4.7749285e-07,0.38870367,3.8927716e-08,6.7664526e-17,4.3609793e-11,2.1563362e-10
Sequence_44,randomly generated,6.6698384e-08,2.8911472e-07,2.8734026e-09,3.5983785e-06,0.0003945168,8.0256454e-05,0.5950526,6.2409636e-05,0.40440628,5.758628e-12,3.0067188e-10,2.4724647e-12
Sequence_45,randomly generated,1.0414627e-12,0.21169713,1.9925026e-09,0.7876871,0.00050032197,2.405084e-18,1.1692467e-17,1.3194201e-05,1.1836791e-10,2.1367704e-32,0.00010204208,1.961791e-07
Sequence_46,randomly generated,1.2355702e-06,0.47721446,0.00017104679,3.4046913e-08,0.5224535,1.4071162e-05,0.000108354914,7.949189e-07,2.3995976e-06,4.0322117e-08,1.7831513e-05,1.6308373e-05
Sequence_47,randomly generated,5.968618e-06,0.1464712,0.0033365602,1.4017168e-26,1.5825715e-05,0.8499869,9.776282e-06,0.00015846499,5.6689925e-07,7.2757695e-16,2.6366429e-12,1.4757164e-05
Sequence_48,randomly generated,3.285669e-13,0.0018751968,0.0001895017,4.8406226e-05,0.00041876535,8.049083e-07,7.1435184e-15,0.98894787,2.489988e-10,1.5205399000000002e-26,0.008519292,1.7678906e-07
Sequence_49,randomly generated,3.4042106e-15,0.9898711,1.2085516e-10,1.2971395e-08,0.0040661967,6.4261395e-11,1.3184523e-06,0.001750186,2.8179274e-09,7.95369e-27,0.004311203,4.1329326e-10
Sequence_5,randomly generated,1.613847e-07,1.9699051e-07,3.1184597e-06,2.2588003e-15,1.5633077e-06,0.005796508,3.0230604e-10,0.31889525,4.3690073e-07,2.855246e-25,0.6753026,9.003116e-08
Sequence_50,randomly generated,6.2603906e-12,3.0220973e-10,4.655514e-08,0.8138571,6.124074e-05,0.032452215,2.8287881e-05,0.0004194635,0.15300322,1.2880887999999998e-19,0.00017852618,4.811883e-10
Sequence_51,randomly generated,0.7979451,0.1614953,2.0279638e-05,0.03832805,0.001554187,2.2023232e-05,1.5903309e-07,1.2993918e-05,0.00031485065,2.4047115e-14,8.010388e-05,0.00022683143
Sequence_52,randomly generated,0.00024840664,0.0020937982,0.00065212743,2.231304e-09,0.06988328,0.884245,5.4488417e-08,0.038127024,0.0010515427,2.6909017e-09,0.0036270148,7.181531e-05
Sequence_53,randomly generated,7.605809e-08,0.76599103,0.008558222,0.011764034,0.002215003,0.20581114,0.00014673344,0.0035894974,1.2720266e-06,8.3098715e-11,0.0019223287,6.4272155e-07
Sequence_54,randomly generated,7.188891e-09,0.0015515432,1.1229539e-07,1.9545385e-07,4.5393298e-07,0.48822606,0.00023197995,0.5072574,1.7970011e-05,6.1336e-14,0.0027142188,4.531588e-10
Sequence_55,randomly generated,4.4066287e-08,1.4356202e-07,5.434392e-10,3.642419e-15,2.8217341e-18,0.25342238,0.0003753277,2.4750638e-05,7.424299e-08,1.3812616e-31,0.74617726,3.8448693e-13
Sequence_56,randomly generated,0.00011454787,0.85516876,2.7267997e-06,0.11737056,0.007351157,0.0032306,0.011779124,0.0019292653,0.003052222,8.8526185e-14,1.2806456e-09,9.94941e-07
Sequence_57,randomly generated,0.29117328,0.6473463,0.00077653496,9.3286e-09,8.423959e-09,0.00010951711,7.916694e-05,8.768931e-08,0.008165873,6.472639e-16,0.052170206,0.00017902466
Sequence_58,randomly generated,1.2942682e-07,0.78042763,0.00021988263,1.3341415e-10,0.17638831,0.0023573095,0.00024011351,4.0656036e-07,1.118301e-05,4.6552198e-09,0.040340073,1.5020274e-05
Sequence_59,randomly generated,0.00029732936,3.7658097e-06,1.1933449e-06,2.4642188e-24,2.9958037e-06,0.99643666,0.0031692658,8.852346e-05,2.5004974e-07,9.790435e-18,2.5237167e-15,1.0409435e-08
Sequence_6,randomly generated,3.9084266e-08,5.592736e-08,1.44521515e-08,0.008407262,0.9807953,0.010276063,9.099995e-11,0.00052056223,1.3182628e-07,9.2827406e-17,4.846696e-07,3.2394148e-08
Sequence_60,randomly generated,3.514279e-08,0.14878528,0.00022434052,0.59880275,0.25211918,3.7108536e-09,3.6933375e-07,5.0728137e-05,2.9568994e-07,8.312137e-18,1.436698e-05,2.6948876e-06
Sequence_61,randomly generated,3.554216e-08,0.10192973,1.0481592e-05,4.4094824e-14,0.00018822994,1.3924669e-05,6.855165e-16,0.89784807,7.80931e-06,1.6278968e-23,2.9651738e-07,1.4580849e-06
Sequence_62,randomly generated,3.900178e-10,0.00056195137,5.959568e-05,5.6158944e-09,4.452122e-05,0.29760352,0.014782884,1.9612585e-06,1.168291e-09,4.432235e-14,0.68694556,7.359011e-09
Sequence_63,randomly generated,2.5383954e-11,0.6932053,0.00063514145,5.0030594e-06,0.0005480145,0.19672474,0.007960505,0.00041663717,7.1128227e-07,1.5408168e-14,0.1005033,6.942834e-07
Sequence_64,randomly generated,3.9689013e-07,0.43448496,0.077307165,6.5466807e-06,0.43392313,0.010282425,1.8362451e-06,0.043287687,5.4227803e-06,3.4695015e-07,4.9179904e-05,0.0006509101
Sequence_65,randomly generated,1.8755757e-15,4.895559e-09,0.0055512018,0.005495967,4.4497273e-09,2.4278008e-11,1.41908985e-11,0.9886283,9.333933e-06,6.34497e-29,0.0003151538,8.183586e-12
Sequence_66,randomly generated,4.9483194e-14,0.15832983,5.2201017e-07,6.637773e-09,0.0009203847,0.840737,1.0358492e-05,1.8081043e-06,2.4013038e-11,1.0350181e-15,5.9165096e-08,4.176454e-09
Sequence_67,randomly generated,5.162119e-07,0.08035975,4.235937e-05,0.00117465,1.8524726e-06,2.9213962e-09,1.1544758e-09,0.43827602,2.1136561e-06,7.048012e-24,0.4801427,1.4543017e-08
Sequence_68,randomly generated,9.265351e-09,0.0018713556,4.3723985e-06,7.032371e-11,2.4360287e-09,0.039131317,0.9576345,1.5363657e-05,0.0001412896,1.1628215e-14,0.0012018137,2.4719564e-09
Sequence_69,randomly generated,2.1481981e-13,0.0120526375,2.6401292e-08,1.4470109e-08,4.4811514e-09,0.0047620772,6.8610984e-07,0.98314005,5.660264e-10,6.617383e-28,4.450983e-05,1.5699874e-12
Sequence_7,randomly generated,1.4931062e-13,2.076761e-05,1.0367183e-11,7.885572e-05,0.05599302,0.9439006,2.6206604e-07,6.547848e-06,2.7111464e-11,1.7767095e-17,2.0747213e-13,3.395789e-11
Sequence_70,randomly generated,4.9156568e-09,8.2418286e-05,2.4395135e-06,5.802908e-16,1.5486494e-08,0.49105904,2.9656741e-08,0.505361,6.457345e-07,3.7924242e-23,0.0034944806,2.5799267e-08
Sequence_71,randomly generated,0.00038786518,0.9091338,2.2577186e-05,0.08049542,0.0005587581,0.001207652,9.56331e-06,0.008174701,2.2758265e-06,1.3017038e-15,7.129792e-06,3.7643457e-07
Sequence_72,randomly generated,5.5772142e-09,2.8663935e-05,4.280703e-09,3.6931784e-11,2.8378094e-12,0.9743452,0.025186453,0.000439652,1.0219907e-08,7.458252399999998e-25,7.610671e-12,5.9793126e-13
Sequence_73,randomly generated,4.4407966e-10,0.10209581,4.7595302e-07,1.9343222e-16,0.8476669,0.045611378,8.9193364e-10,0.00023742975,3.369909e-11,1.6821498e-19,0.0043856176,2.3575044e-06
Sequence_74,randomly generated,1.0194531e-08,3.1588995e-10,0.0011636304,1.5824078e-07,1.3987554e-08,0.11566107,4.7919973e-05,0.88156384,0.0015284797,1.1356522e-19,3.4947087e-05,2.4174538e-09
Sequence_75,randomly generated,0.0001487632,6.2105e-11,6.598958e-08,6.028824e-14,1.8819186e-09,0.99723107,4.5515026e-08,0.0026196865,7.319171e-10,1.03142325e-23,3.659169e-07,6.318182e-09
Sequence_76,randomly generated,0.0004987465,0.5339352,0.015801476,0.0013449183,3.853159e-06,1.0031971e-05,2.3404486e-06,0.44521368,0.0018839886,1.165181e-16,0.0012361672,6.957954e-05
Sequence_77,randomly generated,8.2978034e-11,0.016273646,1.1999969e-06,0.18579051,0.0013355255,5.6001315e-09,1.7691752e-12,0.762194,5.843083e-10,2.294107e-24,0.03440523,6.012558e-09
Sequence_78,randomly generated,1.0192546e-13,4.8355865e-05,4.604664e-08,3.279516e-18,1.3719058e-12,0.5022063,5.5145414e-08,0.4977452,1.3806274e-10,1.4705526e-30,7.140319e-09,7.881889e-13
Sequence_79,randomly generated,2.3611278e-06,0.0372058,1.7291696e-06,6.169326e-10,0.00013359285,1.1043403e-06,0.86822057,3.235864e-09,1.3671936e-06,2.8923322e-14,0.094433315,1.3372964e-07
Sequence_8,randomly generated,4.874149e-10,0.016015215,0.0001362754,2.0036697e-09,2.6646132e-08,0.9556008,3.8935927e-06,0.028241612,1.3741726e-06,1.7519232e-17,4.5283176e-07,3.8180693e-07
Sequence_80,randomly generated,2.4369736000000003e-16,0.47591898,2.293788e-08,3.281769e-07,2.726467e-07,1.7014534e-09,7.008372e-09,0.0002576755,1.0168231e-10,1.2406113e-25,0.5238227,4.5802293e-10
Sequence_81,randomly generated,8.287753e-06,0.08004644,2.6966966e-06,3.7057934e-08,0.037451264,0.00043677658,0.25345963,3.6238555e-06,0.00015772299,9.6838496e-11,0.6284175,1.6022599e-05
Sequence_82,randomly generated,2.4216736e-11,1.362793e-06,2.0292005e-07,6.2026573e-12,1.2009037e-09,0.3716377,0.24168417,2.3274107e-07,3.720915e-10,4.1541052e-23,0.38667637,2.0469003e-10
Sequence_83,randomly generated,1.0139001e-07,3.5149435e-07,3.3747957e-10,7.0239825e-05,2.4931413e-13,4.9894748e-08,0.9996994,7.1196458e-09,9.729455e-07,1.9177093e-26,0.00022886768,1.6800328e-14
Sequence_84,randomly generated,3.3023874e-12,3.6774006e-07,3.2222444e-10,0.9999535,1.9921392e-06,1.4576756e-06,1.6947553e-05,2.3390828e-06,2.2660874e-05,2.5931791e-21,7.2111783e-07,2.119935e-12
Sequence_85,randomly generated,9.273451e-12,0.27083117,0.1376382,4.6090518e-06,4.398256e-06,3.585575e-06,1.4725086e-06,0.39324164,5.875441e-07,1.7058133e-20,0.19827391,3.9292584e-07
Sequence_86,randomly generated,3.2559407e-12,0.047859162,8.560892e-06,0.00020928394,0.31082112,0.00088855065,0.6402,9.1528e-06,3.533069e-09,2.4854100000000004e-18,3.4280024e-06,6.957327e-07
Sequence_87,randomly generated,1.5410433e-15,0.0068958346,1.6056213e-09,2.5321036e-09,0.98733586,0.0056597274,7.090853e-06,0.00010144647,7.832997e-10,3.115845e-22,1.3403063e-09,4.7108717e-10
Sequence_88,randomly generated,3.7173893e-09,8.948329e-08,0.0028776533,5.0491268e-14,7.6912754e-11,0.89694196,0.00018157894,0.09985834,4.1478887e-07,1.7278626e-21,0.00013991269,1.566548e-09
Sequence_89,randomly generated,1.2506652e-07,4.0474383e-08,5.3791112e-08,4.9382258e-14,2.5970095e-07,0.60293996,1.0985035e-10,0.38519117,1.5428117e-08,3.5547246e-23,0.011868375,1.3921576e-10
Sequence_9,randomly generated,4.0361923e-09,0.0025459612,5.910925e-08,1.3130077e-15,8.6250375e-06,0.7545462,0.024954915,0.21794403,8.430171e-08,4.013929e-16,4.7590505e-14,9.443361e-12
Sequence_90,randomly generated,6.179248e-05,8.143205e-05,0.002861689,6.638964e-11,2.0782328e-07,0.49177733,2.6841638e-08,0.5043603,0.0003503155,2.7164508000000003e-16,0.00041890534,8.784014e-05
Sequence_91,randomly generated,3.098039e-08,0.96768993,6.971945e-08,0.0021769209,0.01745335,5.9696484e-11,3.5348124e-09,0.01201905,4.8999713e-08,6.3751870000000015e-22,0.0006605901,4.610425e-08
Sequence_92,randomly generated,0.008004346,0.8173639,0.002891828,0.10770487,4.3485925e-06,4.401576e-05,0.018224679,1.2138294e-05,9.9714325e-06,1.2337059e-16,0.045739353,6.991199e-07
Sequence_93,randomly generated,8.7979785e-08,0.50024325,2.102137e-09,7.4529896e-07,0.45557246,1.9769503e-12,1.25860555e-11,2.8920003e-10,5.139939e-13,5.2205533e-20,0.044183336,1.9259186e-07
Sequence_94,randomly generated,9.437479e-09,0.009501311,0.15576907,1.12643e-05,0.20379162,6.849182e-05,2.0408581e-09,0.63072616,1.0338678e-07,2.2043805e-16,2.6884736e-05,0.00010508864
Sequence_95,randomly generated,0.0004592729,0.12913224,0.00020869455,9.160825e-07,1.4240934e-05,1.1416792e-05,0.0023586282,3.272705e-05,2.8410235e-05,3.3390716e-13,0.86775273,7.804376e-07
Sequence_96,randomly generated,1.3732826e-10,8.406448e-06,0.001642486,1.1183408e-06,2.753054e-05,0.07878678,1.3524792e-14,0.33468938,3.2614603e-10,2.2364575e-19,0.5846033,0.00024090926
Sequence_97,randomly generated,3.5349076e-06,0.0019108269,6.9858174e-07,3.3737295e-05,0.9526027,0.0453506,3.6444544e-07,9.6491814e-05,7.044248e-07,2.3127697e-10,2.9462538e-07,5.5587172e-08
Sequence_98,randomly generated,6.6355744e-07,0.008758702,0.0006473938,3.3901362e-14,0.969637,0.011209704,0.0091727115,2.7839204e-05,0.0005142467,1.8400872e-10,1.1588841e-05,2.0106208e-05
Sequence_99,randomly generated,1.458452e-12,0.9198664,8.635261e-07,8.228164e-14,0.0800241,5.100646e-05,4.0757686e-06,5.319833e-05,4.170106e-08,2.1292140000000006e-17,2.1257468e-11,3.5056524e-07
